period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2024,SLA-NMX,USA-LA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NMX_MMCF,Louisiana Exports + Intransit of Natural Gas (Million Cubic Feet),11031,MMCF
2024,SLA-NTC,USA-LA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NTC_MMCF,Louisiana Exports + Intransit of Natural Gas (Million Cubic Feet),3064,MMCF
2024,SLA-NTU,USA-LA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NTU_MMCF,Louisiana Exports + Intransit of Natural Gas (Million Cubic Feet),122248,MMCF
2024,SRI-Z00,USA-RI,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SRI-Z00_MMCF,Rhode Island Natural Gas International Deliveries (Million Cubic Feet),0,MMCF
2024,SNH-Z00,USA-NH,EPG0,Natural Gas,EEI,Exports + Intransit,NGA_EPG0_EEI_SNH-Z00_MMCF,New Hampshire Natural Gas International Deliveries (Million Cubic Feet),63,MMCF
2024,SFL-NJM,JAM,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SFL-NJM_MMCF,Florida Natural Gas International Deliveries to Jamaica (Million Cubic Feet),16,MMCF
2024,SGA-NJM,JAM,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NJM_MMCF,Georgia Natural Gas International Deliveries to Jamaica (Million Cubic Feet),358,MMCF
2024,SLA-NJM,JAM,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NJNGM_MMCF,Louisiana Natural Gas International Deliveries to Jamaica (Million Cubic Feet),7986,MMCF
2024,STX-NJM,JAM,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NJM_MMCF,Texas Natural Gas International Deliveries to Jamaica (Million Cubic Feet),4840,MMCF
2024,STX-NJA,JPN,EPG0,Natural Gas,EEI,Exports + Intransit,NGA_EPG0_EEI_STX-NJA_MMCF,Texas Natural Gas International Deliveries to Japan (Million Cubic Feet),102053,MMCF
2024,SGA-NJA,JPN,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NJA_MMCF,Georgia Natural Gas International Deliveries to Japan (Million Cubic Feet),3461,MMCF
2024,SLA-NJA,JPN,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NJA_MMCF,Louisiana Natural Gas International Deliveries to Japan (Million Cubic Feet),191726,MMCF
2024,SMD-NJA,JPN,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMD-NJA_MMCF,Maryland Natural Gas International Deliveries to Japan (Million Cubic Feet),38704,MMCF
2024,SFL-NBF,BHS,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SFL-NBF_MMCF,Florida Natural Gas International Deliveries to Bahamas (MMcf),496,MMCF
2024,SGA-NFR,FRA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NFR_MMCF,Georgia Natural Gas International Deliveries to France (Million Cubic Feet),6876,MMCF
2024,SLA-NFR,FRA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NFR_MMCF,Louisiana Natural Gas International Deliveries to France (Million Cubic Feet),190599,MMCF
2024,SMD-NFR,FRA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMD-NFR_MMCF,Maryland Natural Gas International Deliveries to France (Million Cubic Feet),15215,MMCF
2024,STX-NFR,FRA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NFR_MMCF,Texas Natural Gas International Deliveries to France (Million Cubic Feet),142134,MMCF
2024,SFL-NHA,HTI,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SFL-NHA_MMCF,Florida Natural Gas International Deliveries to Haiti (Million Cubic Feet),77,MMCF
2024,SMA-NTD,TTO,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMA-NTD_MMCF,Massachusetts Natural Gas International Deliveries to Trinidad and Tobago (Million Cubic Feet),0,MMCF
2024,SMD-NTD,TTO,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMD-NTD_MMCF,Maryland Natural Gas International Deliveries to Trinidad and Tobago (Million Cubic Feet),0,MMCF
2024,SGA-NIT,ITA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NIT_MMCF,Georgia Natural Gas International Deliveries to Italy (Million Cubic Feet),6188,MMCF
2024,SMD-NIT,ITA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMD-NIT_MMCF,Maryland Natural Gas International Deliveries to Italy (Million Cubic Feet),10246,MMCF
2024,STX-NIT,ITA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NIT_MMCF,Texas Natural Gas International Deliveries to Italy (Million Cubic Feet),55545,MMCF
2024,SLA-NGR,GRC,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NGR_MMCF,Louisiana Natural Gas International Deliveries to Greece (Million Cubic Feet),45921,MMCF
2024,STX-NGR,GRC,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NGR_MMCF,Texas Natural Gas International Deliveries to Greece (Million Cubic Feet),12826,MMCF
2024,SCO-Z00,COLORADO,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SCO-Z00_MMCF,Colorado Natural Gas International Deliveries (Million Cubic Feet),0,MMCF
2024,SMI-Z00,USA-MI,EPG0,Natural Gas,EEI,Exports + Intransit,NA1280_SMI_2,Michigan Natural Gas International Deliveries (MMcf),594973,MMCF
2024,SSD-Z00,USA-SD,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SSD-Z00_MMCF,South Dakota Natural Gas International Deliveries (Million Cubic Feet),0,MMCF
2024,SGA-NSN,SGP,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NSN_MMCF,Georgia Natural Gas International Deliveries to Singapore (Million Cubic Feet),6656,MMCF
2024,SLA-NSN,SGP,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NSN_MMCF,Louisiana Natural Gas International Deliveries to Singapore (Million Cubic Feet),40085,MMCF
2024,SMD-NSN,SGP,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMD-NSN_MMCF,Maryland Natural Gas International Deliveries to Singapore (Million Cubic Feet),7373,MMCF
2024,STX-NSN,SGP,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NSN_MMCF,Texas Natural Gas International Deliveries to Singapore (Million Cubic Feet),3531,MMCF
2024,SGA-NLH,LTU,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NLH_MMCF,Georgia Natural Gas International Deliveries to Lithuania (Million Cubic Feet),3334,MMCF
2024,SLA-NLH,LTU,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NLH_MMCF,Louisiana Natural Gas International Deliveries to Lithuania (MMcf),29009,MMCF
2024,SMD-NLH,LTU,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SMD-NLH_MMCF,Maryland Natural Gas International Deliveries to Lithuania (Million Cubic Feet),3240,MMCF
2024,STX-NLH,LTU,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NLH_MMCF,Texas Natural Gas International Deliveries to Lithuania (Million Cubic Feet),13727,MMCF
2024,SLA-NID,IDN,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NID_MMCF,Louisiana Natural Gas International Deliveries to Indonesia (Million Cubic Feet),2628,MMCF
2024,STX-NID,IDN,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_STX-NID_MMCF,Texas Natural Gas International Deliveries to Indonesia (Million Cubic Feet),5114,MMCF
2024,SGA-NM6,NA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SGA-NM6_MMCF,Georgia Natural Gas International Deliveries to Malta (Million Cubic Feet),2295,MMCF
2024,SLA-NM6,NA,EPG0,Natural Gas,EEI,Exports + Intransit,NGM_EPG0_EEI_SLA-NM6_MMCF,Louisiana Natural Gas International Deliveries to Malta (MMcf),2336,MMCF
2024,SAR-Z00,USA-AR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SAR-Z00_MMCF,Arkansas  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SNE-Z00,USA-NE,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SNE-Z00_MMCF,Nebraska  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SMO-Z00,USA-MO,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMO-Z00_MMCF,Missouri  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SAZ-NMX,MEX,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SAZ-NMX_2,Arizona Natural Gas Net International Receipts from Mexico (MMcf),-81257,MMCF
2024,SCA-NMX,MEX,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SCA-NMX_2,California Natural Gas Net International Receipts from Mexico (MMcf),-155448,MMCF
2024,STX-NMX,MEX,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_STX-NMX_2,Texas Natural Gas Net International Receipts from Mexico (MMcf),-2131896,MMCF
2024,SGA-NMX,MEX,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SGA-NMX_MMCF,Georgia Natural Gas Net International Receipts from Mexico (Million Cubic Feet),-31,MMCF
2024,SLA-NMX,MEX,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NMX_MMCF,Louisiana Natural Gas Net International Receipts from Mexico (Million Cubic Feet),-11031,MMCF
2024,SLA-NAR,ARG,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NAT_MMCF,Louisiana Natural Gas Net International Receipts from Argentina (Million Cubic Feet),-26195,MMCF
2024,SMD-NAR,ARG,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NAR_MMCF,Maryland  Natural Gas Net International Receipts from Argentina (Million Cubic Feet),-3505,MMCF
2024,STX-NAR,ARG,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NAR_MMCF,Texas Natural Gas Net International Receipts from Argentina (Million Cubic Feet),-22139,MMCF
2024,SLA-NEG,EGY,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA_EPG0_IMB_SLA-NEG_MMCF,Louisiana Natural Gas Net International Receipts from Egypt (Million Cubic Feet),-82289,MMCF
2024,STX-NEG,EGY,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_STX-NEG_MMCF,Texas Natural Gas Net International Receipts from Egypt (Million Cubic Feet),-39554,MMCF
2024,SGA-NNL,NLD,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SGA-NNL_MMCF,Georgia Natural Gas Net International Receipts from Netherlands (Million Cubic Feet),-25871,MMCF
2024,SLA-NNL,NLD,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NNL_MMCF,Louisiana Natural Gas Net International Receipts from Netherlands (MMcf),-264211,MMCF
2024,SMD-NNL,NLD,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NNL_MMCF,Maryland Natural Gas Net International Receipts from Netherlands (Million Cubic Feet),-31360,MMCF
2024,STX-NNL,NLD,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NNL_MMCF,Texas Natural Gas Net International Receipts from Netherlands (Million Cubic Feet),-142328,MMCF
2024,SLA-NTU,TUR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NTU_MMCF,Louisiana Natural Gas Net International Receipts from Turkiye (Million Cubic Feet),-122248,MMCF
2024,SMD-NTU,TUR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NTU_MMCF,Maryland  Natural Gas Net International Receipts from Turkiye (Million Cubic Feet),-7182,MMCF
2024,STX-NTU,TUR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NTU_MMCF,Texas Natural Gas Net International Receipts from Turkiye (Million Cubic Feet),-85838,MMCF
2024,SLA-NTH,THA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NTH_MMCF,Louisiana Natural Gas Net International Receipts from Thailand (MMcf),-69620,MMCF
2024,SMD-NTH,THA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NTH_MMCF,Maryland Natural Gas Net International Receipts from Thailand (Million Cubic Feet),-10763,MMCF
2024,STX-NTH,THA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NTH_MMCF,Texas Natural Gas Net International Receipts from Thailand (Million Cubic Feet),-27746,MMCF
2024,SLA-NBG,BGD,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NBG_MMCF,Louisiana Natural Gas Net International Receipts from Bangladesh (Million Cubic Feet),-18959,MMCF
2024,STX-NBG,BGD,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NBG_MMCF,Texas Natural Gas Net International Receipts from Bangladesh (Million Cubic Feet),-21216,MMCF
2024,SVA-Z00,USA-VA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SVA-Z00_MMCF,Virginia  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SKS-Z00,USA-KS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SKS-Z00_MMCF,Kansas  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SDE-Z00,USA-DE,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SDE_2,Delaware Natural Gas Net International Receipts (MMcf),0,MMCF
2024,SAL-Z00,USA-AL,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SAL-Z00_MMCF,Alabama  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SMN-Z00,MINNESOTA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SMN_2,Minnesota Natural Gas Net International Receipts (MMcf),668463,MMCF
2024,SGA-NCO,COL,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SGA-NCO_MMCF,Georgia Natural Gas Net International Receipts from Colombia (Million Cubic Feet),-1170,MMCF
2024,SLA-NCO,COL,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NCO_MMCF,Louisiana  Natural Gas Net International Receipts from Colombia (Million Cubic Feet),-29408,MMCF
2024,STX-NCO,COL,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NCO_MMCF,Texas Natural Gas Net International Receipts from Colombia (Million Cubic Feet),-18836,MMCF
2024,SLA-NPO,PRT,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NPO_MMCF,Lousiana Natural Gas Net Movements Across US Borders from Portugal (Million Cubic Feet),-19633,MMCF
2024,STX-NPO,PRT,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NPO_MMCF,Texas Natural Gas Net International Receipts from Portugal (Million Cubic Feet),-48096,MMCF
2024,NUS-Z00,U.S.,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_NUS_2,U.S. Natural Gas Net International Receipts (MMcf),-4379635,MMCF
2024,SGA-Z00,USA-GA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SGA_2,Georgia Natural Gas Net International Receipts (MMcf),-101421,MMCF
2024,SND-Z00,USA-ND,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SND_2,North Dakota Natural Gas Net International Receipts (MMcf),473313,MMCF
2024,STN-Z00,USA-TN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STN-Z00_MMCF,Tennessee  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,STX-Z00,TEXAS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_STX_2,Texas Natural Gas Net International Receipts (MMcf),-3470196,MMCF
2024,STX-NIN,TEXAS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_STX-NIN_MMCF,Texas Natural Gas Net International Receipts from India (Million Cubic Feet),-27602,MMCF
2024,STX-NJA,TEXAS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_STX-NJA_MMCF,Texas Natural Gas Net International Receipts From Japan (Million Cubic Feet),-102053,MMCF
2024,STX-NUK,TEXAS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_STX-NUK_MMCF,Texas Natural Gas Net International Receipts From United Kingdom (Million Cubic Feet),-63034,MMCF
2024,SNJ-Z00,USA-NJ,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SNJ_2,New Jersey Natural Gas Net International Receipts (MMcf),0,MMCF
2024,SMA-Z00,MASSACHUSETTS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SMA_2,Massachusetts Natural Gas Net International Receipts (MMcf),11887,MMCF
2024,SDC-Z00,USA-DC,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SDC-Z00_MMCF,District of Columbia  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SLA-NBR,BRA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_SLA-NBR_MMCF,Louisiana Natural Gas Net International Receipts from Brazil (Million Cubic Feet),-61739,MMCF
2024,SGA-NBR,BRA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SGA-NBR_MMCF,Georgia Natural Gas Net International Receipts from Brazil (Million Cubic Feet),-3685,MMCF
2024,SMD-NBR,BRA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NBR_MMCF,Maryland  Natural Gas Net International Receipts from Brazil (Million Cubic Feet),-4940,MMCF
2024,STX-NBR,BRA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NBR_MMCF,Texas Natural Gas Net International Receipts from Brazil (Million Cubic Feet),-35483,MMCF
2024,SLA-NSP,ESP,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_SLA-NSP_MMCF,Louisiana Natural Gas Net International Receipts From Spain (Million Cubic Feet),-115674,MMCF
2024,SGA-NSP,ESP,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SGA-NSP_MMCF,Georgia Natural Gas Net International Receipts from Spain (Million Cubic Feet),-3397,MMCF
2024,SMD-NSP,ESP,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NSP_MMCF,Maryland Natural Gas Net International Receipts from Spain (Million Cubic Feet),-8318,MMCF
2024,STX-NSP,ESP,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NSP_MMCF,Texas Natural Gas Net International Receipts from Spain (Million Cubic Feet),-83290,MMCF
2024,SLA-NTW,TWN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NTW_MMCF,Louisiana Natural Gas Net International Receipts from Taiwan (MMcf),-74735,MMCF
2024,STX-NTW,TWN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_STX-NTW_MMCF,Texas Natural Gas Net International Receipts from Taiwan (Million Cubic Feet),-43426,MMCF
2024,SLA-NNO,NOR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SLA-NNO_MMCF,Louisiana Natural Gas Net International Receipts from Norway (Million Cubic Feet),2100,MMCF
2024,SMA-NNO,NOR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMA-NNO_MMCF,Massachusetts Natural Gas Net International Receipts from Norway (Million Cubic Feet),2937,MMCF
2024,R3FM-Z00,NA,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_R3FM-Z00_MMCF,Federal Offshore--Gulf of America  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SUT-Z00,USA-UT,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SUT-Z00_MMCF,Utah  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SWY-Z00,USA-WY,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SWY-Z00_MMCF,Wyoming  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SIN-Z00,USA-IN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SIN-Z00_MMCF,Indiana  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SNV-Z00,USA-NV,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SNV-Z00_MMCF,Nevada  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SNY-Z00,NEW YORK,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SNY_2,New York Natural Gas Net International Receipts (MMcf),-48078,MMCF
2024,SOK-Z00,USA-OK,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SOK-Z00_MMCF,Oklahoma  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SNM-Z00,USA-NM,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SNM-Z00_MMCF,New Mexico  Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SMS-Z00,USA-MS,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMS-Z00_MMCF,Mississippi Natural Gas Net International Receipts (Million Cubic Feet),0,MMCF
2024,SVT-Z00,USA-VT,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SVT_2,Vermont Natural Gas Net International Receipts (MMcf),12636,MMCF
2024,SME-Z00,USA-ME,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SME_2,Maine Natural Gas Net International Receipts (MMcf),-79373,MMCF
2024,SID-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SID-NCA_2,Idaho Natural Gas Net International Receipts from Canada (MMcf),912732,MMCF
2024,SME-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SME-NCA_2,Maine Natural Gas Net International Receipts from Canada (MMcf),-79373,MMCF
2024,SMI-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SMI-NCA_2,Michigan Natural Gas Net International Receipts from Canada (MMcf),-455617,MMCF
2024,SMN-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SMN-NCA_2,Minnesota Natural Gas Net International Receipts from Canada (MMcf),668463,MMCF
2024,SMT-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SMT-NCA_2,Montana Natural Gas Net International Receipts from Canada (MMcf),189773,MMCF
2024,SND-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SND-NCA_2,North Dakota Natural Gas Net International Receipts from Canada (MMcf),473313,MMCF
2024,SNH-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SNH-NCA_2,New Hampshire Natural Gas Net International Receipts from Canada (MMcf),151457,MMCF
2024,SNY-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SNY-NCA_2,New York Natural Gas Net International Receipts from Canada (MMcf),-48078,MMCF
2024,SVT-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SVT-NCA_2,Vermont Natural Gas Net International Receipts from Canada (MMcf),12636,MMCF
2024,SWA-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NA1290_SWA-NCA_2,Washington Natural Gas Net International Receipts from Canada (MMcf),514848,MMCF
2024,SAK-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SAK-NCA_MMCF,Alaska  Natural Gas Net International Receipts from Canada (Million Cubic Feet),46,MMCF
2024,SCA-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SCA-NCA_MMCF,California Natural Gas Net International Receipts from Canada (Million Cubic Feet),117,MMCF
2024,SCT-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SCT-NCA_MMCF,Connecticut Natural Gas Net International Receipts from Canada (Million Cubic Feet),4,MMCF
2024,SMD-NCA,CAN,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGM_EPG0_IMB_SMD-NCA_MMCF,Maryland Natural Gas Net International Receipts from Canada (Million Cubic Feet),,MMCF
2024,SLA-NUK,GBR,EPG0,Natural Gas,IMB,Net Movements Across US Borders,NGA_EPG0_IMB_SLA-NUK_MMCF,Louisiana Natural Gas Net International Receipts From United Kingdom (Million Cubic Feet),-149201,MMCF
